Daniel 	Paige		154		No	M.S., L.Ac.	M	https://www.mitchellfamilyacupuncture.com/team/	Daniel hold a Masters of Science in Traditional Chinese Medicine from The American College of Traditional Chinese Medicine in San Francisco, CA. He has ten years of experience with Traditional Chinese Medicine (TCM) and Integrative Medicine to my practice. He credit acupuncture and Chinese herbs for supporting him physically and emotionally through the chemotherapy and radiation cancer treatments when he was diagnosed with Hodgkin’s Lymphoma, a form of cancer. Daniel is now cancer free and very healhty. He grew up in Philadelphia, PA, moved to San Francisco in 1995, and currently live in Albany CA with his wife and daughter.	General Acupuncture	11		#N/A		#N/A	General Acupuncture	General Practice					$190	$105		Doesn't Say		#N/A	Practice		https://www.yelp.com/biz/daniel-paige-acupuncture-berkeley-2	American College of Traditional Chinese Medicine	4		April 18, 2006					Yes			
Jennifer 	Moss	1	155	No Response	No	M.S., L.Ac., Dipl. Ac., C.H. 	F	http://www.mossacupuncture.com/Jennifer-Moss-Acupuncture-San-Francisco.html	Jennifer is a licensed acupuncturist and has seen patients with a wide variety of conditions for over 13 years. Jennifer frequently treats patients for fertility and conception, pregnancy-related issues, pain and injuries, fatigue, stress and anxiety, menstrual irregularities, PMS, and digestive disorders. Jennifer is currently certified to practice Acupuncture and Chinese Herbology both nationally by the National Certification Commission for Acupuncture and Oriental Medicine and by the State of California. Jennifer has been certified to practice Usui Reiki since 1995.	Fertility	9	Pregnancy	22	Gastrointestinal & Digestive	10	Fertility and conception, pregnancy-related issues, pain and injuries, fatigue, stress and anxiety, menstrual irregularities, PMS, and digestive disorders.	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Practice	jennifer@mossacupuncture.com	https://www.yelp.com/biz/jennifer-moss-moss-acupuncture-san-francisco	American College of Traditional Chinese Medicine	4	University of Vermont / Bachelor of Science in environmental science and life sciences.	March 18, 2002					Yes			
Mia 	Weinberg		156	No Response	No	M.S., L.Ac., Dipl. Ac., C.H. 	F	http://www.mossacupuncture.com/Mia-Weinberg-Acupuncture-San-Francisco.html	Mia is a licensed acupuncturist, herbalist and primary care provider in San Francisco. She specializes in family medicine, and treats patients of all ages with a wide range of ailments including women's health, stress, pain, digestive disorders, skin conditions, adolescent development, and pediatrics, with a particular focus on preventative health. Mia is currently certified to practice Acupuncture and Chinese Herbology both nationally by the National Certification Commission for Acupuncture and Oriental Medicine and by the State of California.	Women's Health	28	Stress Management	26	Dermatological	6	Women's health, stress, pain, digestive disorders, skin conditions, adolescent development, and pediatrics,	Personal Bio					Does not list	Does not list		Doesn't Say		#N/A	Practice	mia@mossacupuncture.com	https://www.yelp.com/biz/mia-k-weinberg-lac-san-francisco	American College of Traditional Chinese Medicine	4	University of California / Bachelor of Science in Public Health	March 29, 2011					Yes			
Tina 	Chin-Kaplan		157	No Response	Yes	L.Ac.	F	http://needlesandtea.com/about/	Tina began her training in the healing arts through the study of Tai Ji Chuan, Taoism and Qi Gong in 1995. After winning the 2001 Women’s National Championship in Tai Ji Chuan, she started to concentrate her training on internal healing and eventually enrolled at American College of Traditional Chinese Medicine (ACTCM) for four-year Masters in Science program in Traditional Chinese Medicine. Tina was a researcher in antibody engineering and yeast pheromone pathway for over fifteen years. Outside of work, Tina enjoys spin classes, chasing her red-headed toddler around the house, and planning her family’s next sailing trip in the British Virgin Islands, where she dreams of finding time to relax.	Pediatrics	19	Pain Management	18	Women's Health	28	Pediatrics, Pain Management, Women’s health	Personal Bio					$150	$80		Yes	Blue Shield of California
 United Health care
 Coventry
 Cigna
 Anthem
 Health Net
 BlueCross BlueShield	9,10,29,11,7,16	Practice	tina@needlesandtea.com	https://www.yelp.com/biz/tina-chin-kaplan-lac-cmt-san-francisco	American College of Traditional Chinese Medicine	4	University of California / Bachelor in Science in Microbiology	August 24, 2009					Yes			
Naya 	Colkett		159	No Response	Yes	L.Ac.	F	http://needlesandtea.com/about/	Naya Colkett is a licensed acupuncturist and clinical herbalist. She received her degree from Pacific College of Oriental Medicine in San Diego in 2010. As an undergraduate, Naya studied at Bard College in New York, where she received a BA in Religion and Gender studies. Naya enjoys helping patients address a wide range of health concerns, and specializes in working with digestive and endocrine disorders as well as with fertility and mother-baby care.	Gastrointestinal & Digestive	10	Endocrine	7	Fertility	9	Digestive and Endocrine Dsorders,Fertility and Mother-baby care.	Personal Bio					$150	$80		Yes	Blue Shield of California
 United Health care
 Coventry
 Cigna
 Anthem
 Health Net
 BlueCross BlueShield	9,10,29,11,7,16	Practice	naya@needlesandtea.com	https://www.yelp.com/biz/naya-colkett-lac-san-francisco	Pacific College of Oriental Medicine	14	Bard College / Bachelor in Arts in Religion and Gender Studies	April 05, 2011					Yes			
Alana 	Ramey-Bernardi		160		No	L.Ac.	F	http://www.acupun.com/About_Alana___Neil.html	Alana is a licensed acupuncturist and Chinese herbalist since 1994. She worked with her husband Neil on their clinic. Her husband spent the last 30 years investigating various systems and philosophies of both well-being and health maintenance. They both are a Licensed Acupuncturists and Practitioners of Chinese Herbology. She treat a wide variety of health concerns including general gynecology, allergies, anxiety, digestive disorders (including IBS and GERD) and stress management.  	Pain Management	18	Autoimmune	3	Allergies	2	Pain management, Autoimmune Disease, Allergies, Stress Management, Anxiety, Sleep Disorders, Male and Female Infertility issues	Personal Bio		Neil: Infertility, Musculoskeletal Pain, Headaches Alana: Infertility, Pediatrics			Does not list	Does not list		Yes	 Many insurance plans offer acupuncture coverage. We can check for you, and we offer full insurance billing services for our patients.	34	Practice				#N/A		September 06, 1994					Yes			
Neil 	Bernardi-Wright		161		No	L.Ac., FABORM	M	http://www.acupun.com/About_Alana___Neil.html	Neil spent the last 30 years investigating various systems and philosophies of both well-being and health maintenance. His interests have included a variety of dietary systems (macrobiotics, raw food, and vegetarianism, to name a few), as well as mind/body systems such as yoga, tai chi and meditation. graduated from the Master's Degree program at the Five Branches Institute of Traditional Chinese Medicine in 1993 and passed both the California State and National Commission for the Certification of Acupuncturists (NCCA) exams a few months later.	Pain Management	18	Autoimmune	3	Allergies	2	Pain management, Autoimmune Disease, Allergies, Stress Management, Anxiety, Sleep Disorders, Male and Female Infertility issues	Personal Bio					Does not list	Does not list		Yes	 Many insurance plans offer acupuncture coverage. We can check for you, and we offer full insurance billing services for our patients.	34	Practice		https://www.yelp.com/biz/neil-s-bernardi-wright-l-ac-faborm-los-gatos	Five Branches University	7		September 07, 1994					Can't Find Photo			
Sara 	Stieg	1	162	Verified	Yes	M.S., L.Ac.	F	http://www.nestacupuncture.com/our-people/	Sara is a licensed acupuncturist who specializes in women’s health, fertility and pregnancy support. She began her practice in 2006 with focusing has been on reproductive medicine. She is passionate about helping couples achieve their goal of becoming parents, it brings her great joy to be part of this personal and meaningful journey. Sara completed a Masters of Science degree from the American College of Traditional Chinese Medicine in San Francisco. Sara lives in West Marin and keeps her own balance by spending time with her husband and their three kids, hiking, practicing yoga and enjoying travel whenever possible.	Women's Health	28	Fertility	9	Pregnancy	22	Women’s health, Fertility and Pregnancy support	Personal Bio		Fertility, Pregnancy, Women's Health			$195	$110		Yes	Nest accepts a variety of insurance plans. We are happy to contact your provider to find out whether your plan covers acupuncture, as well as provide courtesy billing for future visits	34	Practice	info@nestacupuncture.com		American College of Traditional Chinese Medicine	4	University of California / Bachelor of Science in Psychology	May 04, 2006				both	Yes	Yes	yes	**Sara works out of San Rafael and SF offices
Tiffinie 	McEntire	1	163	Verified	Yes	L.Ac., MS TCM, CMT	F	http://www.nestacupuncture.com/our-people/	Tiffinie is a women’s wellness specialist, licensed acupuncturist and herbalist who specializes in fertility, women’s health, pregnancy and postpartum support. She earned a Masters of Science in Traditional Chinese Medicine from the American College of Traditional Chinese Medicine (ACTCM). Tiffinie completed her Bachelor of Arts degree in English Literature with a minor in Holistic Health at San Francisco State University. Tiffinie likes to spend her free time exploring the wonders of California with her husband and son, growing food and medicinal herbs in her family garden, connecting with community, and rebooting with walks along the beach.	Fertility	9	Women's Health	28	Pregnancy	22	Fertility, Women’s health, Pregnancy and Postpartum support	Personal Bio					$195	$110		Yes	Nest accepts a variety of insurance plans. We are happy to contact your provider to find out whether your plan covers acupuncture, as well as provide courtesy billing for future visits	34	Practice	info@nestacupuncture.com	https://www.yelp.com/biz/tiffinie-mcentire-tang-lac-san-francisco	American College of Traditional Chinese Medicine	4	San Francisco State University / Bachelor of Arts in English Literature	November 06, 2006				both	Yes	Yes	yes	**Tiffanie works out of Alameda and SF offices
